borough,cuisine,grades,name,restaurant_id,building,street,zipcode
Brooklyn,Pizza/Italian,14.0,Tommys Famous Cheesesteaks & Pizza,50000323,450,5 Avenue,11215.0
Manhattan,Café/Coffee/Tea,4.5,The Coffee Bean & Tea Leaf,50000325,22,Cortlandt Street,10007.0
Manhattan,Chicken,12.0,Kennedy'S Chicken & Grill,50000326,2083,Amsterdam Avenue,10032.0
Brooklyn,Hamburgers,10.0,Mcdonald'S,50000328,2028,Rockaway Parkway,11236.0
Brooklyn,American ,4.333333333333333,Lake Street Bar,50000330,706,Manhattan Avenue,11222.0
Brooklyn,Spanish,12.25,El Pollo Iii,50000334,8603,18 Avenue,11214.0
Queens,Japanese,7.0,Ramen & Yakitori,50000335,34-05,30 Avenue,11103.0
Manhattan,Mediterranean,11.0,Miramar,50000337,21,South End Avenue,10280.0
Manhattan,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,Zoralie Restaurant Inc.,50000338,449,West   51 Street,10019.0
Queens,Chicken,12.333333333333334,Roadie'S Chicken,50000339,94-07,Astoria Boulevard,11369.0
Queens,American ,6.5,Bourbon And Vine,50000340,36-05,30 Avenue,11103.0
Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13.75,Mamajuana Cafe / Fiesta Club,50000341,33-15,56 Street,11377.0
Queens,American ,9.0,Marketa,50000342,3717,30Th Avenue,11103.0
Brooklyn,Chinese,9.5,Sing Hua Kitchen,50000343,1842,Flatbush Avenue,11210.0
Brooklyn,Bagels/Pretzels,17.0,Brothers Bagels,50000345,285,Court Street,11231.0
Manhattan,Mediterranean,8.5,Silvana,50000346,300,West 116Th Street,10026.0
Queens,Pizza,8.333333333333334,Gino'S Pizza Express,50000348,62-69,Dry Harbor Road,11379.0
Queens,Italian,6.0,Cucino A Modo Mio,50000349,51-01,108 Street,11368.0
Queens,Pizza,7.5,Milkflower,50000351,34-12,31 Avenue,11106.0
Manhattan,Other,11.0,Creative Juice,50000352,10,Columbus Circle,10019.0
Brooklyn,American ,7.5,Nostrand Avenue Pub,50000353,658,Nostrand Avenue,11216.0
Queens,Bakery,7.0,Rose Valley Cakes,50000355,134-03,Liberty Avenue,11419.0
Brooklyn,"Ice Cream, Gelato, Yogurt, Ices",9.5,Frozen Peak,50000359,115,Court Street,11201.0
Queens,Other,0.0,Pj'S Dance Charisma,50000360,71-46,Main Street,11367.0
Manhattan,Indian,8.5,Royal Curry & Kabab,50000364,19,St Nicholas Avenue,10026.0
Manhattan,Vegetarian,6.0,Beyond Sushi,50000366,75,9 Avenue,10011.0
Queens,Greek,15.333333333333334,Telly'S Taverna,50000367,28-11,23 Avenue,11105.0
Bronx,Spanish,7.5,El Molcajete Restaurant.,50000372,1506,Westchester Avenue,10472.0
Brooklyn,Caribbean,7.0,Battery Harris,50000375,64,Frost Street,11211.0
Queens,American ,8.5,Steinway Restaurant,50000377,102-05,Ditmars Boulevard,11369.0
Manhattan,Indian,20.0,Bawarchi Indian Cuisine,50000380,1546,Madison Avenue,10029.0
Manhattan,Pizza,16.25,Giovanni'S Italian Pizzeria,50000381,1011,Columbus Avenue,10025.0
Brooklyn,Japanese,8.0,Asuka Sushi,50000384,847B,Union Street,11215.0
Manhattan,Sandwiches,5.333333333333333,Num Pang Sandwich Shop,50000387,75,9 Avenue,10011.0
Brooklyn,Mexican,8.5,Dona Zita Mexican Food,50000388,1221,Bowery Street,11224.0
Manhattan,American ,11.5,The Fourth American Brasserie,50000389,132,4 Avenue,10003.0
Queens,Café/Coffee/Tea,3.5,Cake Tin,50000390,,Jfk International Airport,11430.0
Queens,American ,5.0,Labrea Bakery,50000391,,Jfk International Airport,11430.0
Brooklyn,Thai,11.0,Cheers Thai Restaurant,50000392,568,Metropolitan Avenue,11211.0
Queens,American ,6.666666666666667,Shake Shack,50000393,,Jfk International Airport,11430.0
Manhattan,Mexican,11.333333333333334,Two Lizards Mexican Restaurant,50000394,1365,1 Avenue,10021.0
Brooklyn,Café/Coffee/Tea,4.5,Starbucks,50000395,164,Park Place,11217.0
Queens,Caribbean,8.333333333333334,Meema'S Jubilee Kitchen,50000396,147-12,South Road,11435.0
Queens,"Ice Cream, Gelato, Yogurt, Ices",8.0,Twist It Top It Frozen Yogurt,50000400,103-09,Metropolitan Avenue,11375.0
Brooklyn,Chinese,10.5,Peking Express,50000401,237,Nassau Avenue,11222.0
Queens,Chinese,5.333333333333333,Lcle Bar,50000404,136-17,41 Avenue,11355.0
Brooklyn,"Ice Cream, Gelato, Yogurt, Ices",2.0,N.Y. Aquarium,50000405,BOARDWALK,West 8Th Street,11224.0
Queens,Caribbean,13.5,Creole Fusion,50000408,111-44,Springfield Boulevard,11429.0
Brooklyn,American ,9.333333333333334,Brooklyn Brewhouse,50000410,229,Duffield Street,11201.0
Manhattan,Peruvian,6.333333333333333,Village Pisco,50000411,45,West    8 Street,10011.0
Queens,American ,7.0,Blue Smoke/On The Road,50000412,,Jfk International Airport,11430.0
Queens,American ,11.666666666666666,Uptown Brasserie,50000413,,Jfk International Airport,11430.0
Queens,American ,9.0,Katch Brewery & Grill,50000415,31-19,Newtown Avenue,11102.0
Manhattan,American ,10.5,Simply Sliders,50000417,684,3 Avenue,10017.0
Brooklyn,Café/Coffee/Tea,9.0,Milk & Pull Cafe,50000418,181,Irving Avenue,11237.0
Manhattan,American ,9.0,Natureworks,50000419,43,West   55 Street,10019.0
Manhattan,Chinese,18.5,New Canal Best Restaurant,50000420,264,Canal Street,10013.0
Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9.5,Bungalow 31,50000421,58-05,31 Avenue,11377.0
Brooklyn,Italian,6.333333333333333,Sociale,50000422,72,Henry Street,11201.0
Manhattan,"Juice, Smoothies, Fruit Salads",6.0,Juice Press,50000424,70,East    1 Street,10003.0
Brooklyn,American ,9.666666666666666,Checkers,50000425,552,3 Avenue,11215.0
Queens,Eastern European,20.0,Kraja Soccer Club,50000426,775,Woodward Avenue,11385.0
Brooklyn,Italian,9.25,Buon Appetito,50000430,66,Avenue U,11223.0
Queens,American ,11.0,Auntie Anne'S,50000431,61-35,Junction Boulevard,11374.0
Brooklyn,Caribbean,11.0,True Flavorz,50000432,1073,Liberty Avenue,11208.0
Manhattan,Chinese,7.333333333333333,Jade Garden,50000433,4028,Broadway,10032.0
Manhattan,Pizza,18.0,Pizza King,50000434,120,East 34 Street,10016.0
Staten Island,Portuguese,4.333333333333333,Forest Bbq,50000435,1098,Forest Avenue,10310.0
Manhattan,Donuts,11.5,Dunkin Donuts,50000437,712,Third Avenue,10017.0
Queens,Caribbean,12.0,Trini Delite Roti Shop,50000439,129-04,Liberty Avenue,11419.0
Manhattan,American ,4.5,Cafe 285,50000440,3,Columbus Circle,10019.0
Manhattan,American ,3.5,Ra @ Y & R,50000441,3,Columbus Circle,10019.0
Brooklyn,Caribbean,15.0,Brown Sugar Cuisine,50000444,884,Rutland Road,11203.0
Manhattan,Spanish,11.333333333333334,La Dulzura Restaurant,50000445,3664,Broadway,10031.0
Manhattan,American ,11.5,Tgi Friday'S,50000449,147,West   46 Street,10036.0
Queens,Hamburgers,6.0,Williams Burgers,50000453,36-17,Greenpoint Avenue,11101.0
Manhattan,Indian,12.0,Patiala,50000454,371,West   34 Street,10001.0
Manhattan,Asian,23.333333333333332,Aa Jing,50000456,689,9 Avenue,10036.0
Brooklyn,Spanish,13.0,Marthita'S Bar & Grill,50000457,1183,Broadway,11221.0
Brooklyn,Pizza,8.333333333333334,Beverley Pizza & Cafe,50000458,358,East    2 Street,11218.0
Bronx,Mexican,8.0,3 Mounts,50000460,744,East Tremont Avenue,10457.0
Bronx,Bakery,18.333333333333332,Gina'S Italian Bakery & Pastry Shop,50000461,766,Lydig Avenue,10462.0
Bronx,Bakery,11.333333333333334,Bainbridge Bakery,50000462,3109,Bainbridge Avenue,10467.0
Queens,Barbecue,10.5,Smokin Aces,50000463,42-15,235 Street,11363.0
Brooklyn,Sandwiches/Salads/Mixed Buffet,7.666666666666667,Subway,50000466,3102,Avenue U,11229.0
Manhattan,Jewish/Kosher,12.5,Bravo Kosher Pizza,50000467,17,Trinity Place,10006.0
Bronx,Chicken,6.333333333333333,Kennedy Fried Chicken,50000468,509,Willis Avenue,10455.0
Manhattan,American ,10.0,Centre Melts,50000469,1,Centre Street,10007.0
Manhattan,American ,4.5,Shorty'S,50000471,62,Pearl Street,10004.0
Queens,"Juice, Smoothies, Fruit Salads",3.5,Vida Energica,50000472,38-19,99 Street,11368.0
Queens,Mexican,19.0,Juan Bar,50000473,96-15D,Roosevelt Avenue,11368.0
Staten Island,American ,10.5,Cue Time,50000474,319,Clawson Street,10306.0
Queens,Greek,11.666666666666666,E Taverna,50000475,26-19,23 Avenue,11105.0
Brooklyn,American ,10.666666666666666,Stocked,50000477,635,Vanderbilt Avenue,11238.0
Brooklyn,Italian,18.0,Pazzi Pasta,50000478,227,Smith Street,11231.0
Manhattan,American ,10.666666666666666,Ifc Center,50000479,323,6 Avenue,10014.0
Manhattan,Sandwiches/Salads/Mixed Buffet,9.5,New Sam'S Deli,50000484,30,Mulberry Street,10013.0
Queens,American ,11.0,The Original Steak-N-Cheese,50000488,17204,Linden Blvd,11434.0
Manhattan,Bakery,6.0,Insomnia Cookies,50000489,237,East 53 Street,10022.0
Manhattan,American ,8.5,Empire Hotel Bar,50000491,44,West 63 Street,10023.0
Queens,Sandwiches,7.0,Subway,50000492,25-50,Francis Lewis Boulevard,11358.0
Manhattan,Thai,7.5,Potjanee,50000496,48,Carmine Street,10014.0
Manhattan,"Juice, Smoothies, Fruit Salads",1.3333333333333333,Jamba Juice (Store #695),50000499,95,East Houston Street,10002.0
Manhattan,Café/Coffee/Tea,4.5,Starbucks Coffee,50000500,625,8 Avenue,10018.0
Manhattan,American ,9.666666666666666,The Storehouse,50000501,69,West 23 Street,10010.0
Queens,American ,10.5,Mamabites,50000504,42-09,28 Street,11101.0
Brooklyn,American ,11.666666666666666,Mara'S Cafe & Bakery,50000507,88,Livingston Street,11201.0
Brooklyn,American ,2.5,St. Gambrinus Beer Shoppe,50000508,533,Atlantic Avenue,11217.0
Manhattan,American ,6.5,Mamani Pizza,50000509,151,Avenue A,10009.0
Brooklyn,Jewish/Kosher,13.0,Jerusalem Steakhouse Ii,50000510,1319,Avenue J,11230.0
Brooklyn,"Ice Cream, Gelato, Yogurt, Ices",4.5,Sun Breeze,50000513,6183,Strickland Avenue,11234.0
Queens,Italian,12.0,Vivaldi,50000516,201-10,Cross Island Parkway,11360.0
Queens,Asian,14.333333333333334,Mamalee,50000518,213-12,48 Avenue,11364.0
Manhattan,Chinese,18.333333333333332,China Star,50000521,145,1 Avenue,10003.0
Manhattan,Salads,4.5,Just Salad,50000522,1471,Third Avenue,10028.0
Manhattan,"Juice, Smoothies, Fruit Salads",11.0,Salud Soho,50000525,107,Thompson Street,10012.0
Manhattan,American ,20.5,1St Avenue Gourmet,50000526,1274,1 Avenue,10065.0
Queens,Spanish,9.0,Gabi'S Brick Oven Pizza,50000529,100-22,67 Avenue,11374.0
Manhattan,American ,8.0,Butterfield Cafe,50000532,770,Broadway,10003.0
Manhattan,American ,11.0,Empire Diner,50000533,210,Tenth Avenue,10011.0
Manhattan,American ,11.5,Trading Post,50000537,170,John Street,10038.0
Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13.2,Los Pollos Restaurant,50000538,45-51,46 Street,11377.0
Manhattan,Café/Coffee/Tea,6.0,Oren'S Daily Roast,50000540,29,Waverly Place,10003.0
Manhattan,Chinese,12.0,Legend,50000542,127,West 72 Street,10023.0
Manhattan,American ,22.333333333333332,Black Tree,50000543,131,Orchard Street,10002.0
Brooklyn,American ,4.333333333333333,Dunkin Donuts,50000544,3031,Coney Island Avenue,11235.0
Queens,Jewish/Kosher,14.666666666666666,King David Lounge,50000546,,Jfk,11430.0
Manhattan,Donuts,8.0,Dunkin Donuts,50000547,168,West   48 Street,10036.0
Bronx,Chinese,10.333333333333334,New Good Taste Chinese Restaurant,50000548,281,East  161 Street,10451.0
Manhattan,American ,12.333333333333334,Anassa Taverna,50000549,200,East 60 Street,10022.0
Brooklyn,American ,11.333333333333334,Bread Brothers Bagel Cafe,50000550,810,Grand Street,11211.0
Manhattan,American ,12.666666666666666,Wolfnights,50000551,99,Rivington Street,10002.0
Brooklyn,American ,0.0,Park Luncheonette,50000576,836,Lorimer Street,11222.0
Brooklyn,American ,4.0,The Hideout,50000577,8415,5 Avenue,11209.0
Manhattan,Chinese,9.0,Hong Kong Chinese Restaurant,50000578,1703,Lexington Avenue,10029.0
Brooklyn,"Ice Cream, Gelato, Yogurt, Ices",10.5,Yo-Sweets,50000580,8410,5 Avenue,11209.0
Manhattan,American ,8.333333333333334,Dream Baby,50000582,162-64,Avenue B,10009.0
Queens,Donuts,5.0,Dunkin Donuts,50000585,39-04,Northern Boulevard,11101.0
Manhattan,Café/Coffee/Tea,3.5,Kiosku,50000586,211,East   43 Street,10017.0
Manhattan,Tex-Mex,8.0,Chipotle Mexican Grill,50000587,2298,Broadway,10024.0
Bronx,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,El Nuevo Bohio Restaurant,50000589,791,East Tremont Avenue,10460.0
Brooklyn,Café/Coffee/Tea,10.666666666666666,Cafe Biba,50000590,101,Kent Avenue,11249.0
Brooklyn,Café/Coffee/Tea,4.5,Chatime,50000591,5723,8 Avenue,11220.0
Brooklyn,Middle Eastern,16.25,Almasry Restaurant,50000592,1178,Fulton Street,11216.0
Manhattan,American ,14.5,Hk Boxers Nyc,50000593,742,9 Avenue,10019.0
Manhattan,Italian,6.666666666666667,Il Caffe Latte 2,50000595,458,West 145Th Street,10031.0
Manhattan,Chinese,8.666666666666666,Uncle Ted'S,50000598,163,Bleecker Street,10012.0
Queens,Greek,12.5,Gyro Express,50000600,77-06,21 Avenue,11370.0
Brooklyn,American ,37.0,Zamba Rios,50000604,2770,Atlantic Avenue,11207.0
Queens,American ,8.0,Yummy Fried Chicken And Pizza,50000605,82-08,37 Avenue,11372.0
Brooklyn,American ,12.0,Vekslers,50000606,521,Hicks Street,11231.0
Bronx,Café/Coffee/Tea,53.0,Hunting & Fishing Club,50000607,2503,Williamsbridge Rd,10469.0
Brooklyn,Chinese,13.666666666666666,Family Garden Restaurant,50000609,292,Leonard Street,11211.0
Manhattan,Japanese,15.0,Sushi Dojo,50000613,110,1 Avenue,10009.0
Manhattan,Japanese,10.666666666666666,Ahana Japanese Fusion Cuisine Inc,50000614,1154,1 Avenue,10065.0
Manhattan,American ,19.0,New Broadway Pizzeria And Coffee,50000616,4312,Broadway,10033.0
Bronx,"Ice Cream, Gelato, Yogurt, Ices",4.5,Menchie'S,50000617,3555,Johnson Avenue,10463.0
Brooklyn,Vegetarian,9.0,Happy Fun Hideaway,50000619,1211,Myrtle Avenue,11221.0
Queens,Korean,15.5,Open Karaoke,50000623,40-20,149 Place,11354.0
Brooklyn,Chinese,9.666666666666666,Jumbo House,50000628,942,Utica Avenue,11203.0
Queens,Other,10.5,Starlets,50000632,49-09,25 Avenue,11377.0
Bronx,Spanish,10.5,Stephanie'S Restaurant,50000633,485,East  180 Street,10457.0
Brooklyn,Indian,8.0,Agra Taj Mahal,50000634,1005,Manhattan Avenue,11222.0
Bronx,Mexican,8.666666666666666,Estrellita Poblana,50000635,240,West  231 Street,10463.0
Bronx,Pizza/Italian,10.5,John'S Pizzeria,50000637,2376,Arthur Avenue,10458.0
Queens,Mexican,11.5,El Toro Bravo,50000638,88-12,Roosevelt Avenue,11372.0
Manhattan,Soups & Sandwiches,9.5,Hale&Hearty Soups,50000639,177,Madison Avenue,10016.0
Manhattan,Steak,12.0,American Cut,50000641,363,Greenwich Street,10013.0
Manhattan,American ,5.5,The Bar Room,50000642,117,East 60 Street,10022.0
Brooklyn,Pizza,7.0,Steves Pizza,50000655,603,Sutter Avenue,11207.0
Queens,Japanese,12.666666666666666,Drunken Fish,50000665,52-35,Metropolitan Avenue,11385.0
Brooklyn,Middle Eastern,11.5,Sultan'S Palace,50000674,2663,Coney Island Avenue,11223.0
Brooklyn,Café/Coffee/Tea,8.0,Coffee Mob,50000689,1514,Newkirk Avenue,11226.0
Manhattan,Mexican,9.666666666666666,Mariachi'S Restaurant,50000693,61,Warren Street,10007.0
Queens,Chinese,25.75,Joe'S Shanghai,50000695,136-21,37 Avenue,11354.0
Brooklyn,American ,1.0,Uncle'S Shack & Grill,50000697,1117,Rogers Avenue,11226.0
Brooklyn,Chinese,8.5,New Big Chef,50000699,3217,Quentin Road,11234.0
Queens,Pizza/Italian,11.0,Domenick'S Pizza & Restaurant,50000702,107-08,Rockaway Boulevard,11417.0
Staten Island,Italian,11.5,Patrizia'S Of Brooklyn,50000703,4255,Amboy Road,10306.0
Manhattan,American ,6.5,Fresh & Pure Cafe,50000704,58,West   36 Street,10018.0
Brooklyn,Indian,11.666666666666666,Anarkali Indian Food,50000705,1125,Church Avenue,11218.0
Queens,Chinese,10.0,Family Kitchen,50000706,107-56,Sutphin Boulevard,11435.0
Manhattan,Chinese/Japanese,26.666666666666668,Agoda Asian Cuisine,50000707,8,Murray Street,10007.0
Manhattan,Bagels/Pretzels,16.333333333333332,Bagel Tree,50000709,245,East  124 Street,10035.0
Brooklyn,American ,10.5,Bar Chord,50000710,1008,Cortelyou Road,11218.0
Manhattan,Café/Coffee/Tea,15.25,The Manhattan At Times Square,50000711,790,7 Avenue,10019.0
Brooklyn,Pizza,15.666666666666666,Jr. Bella'S,50000715,760,Coney Island Avenue,11218.0
Manhattan,Other,4.5,The Immigrant Tap Room,50000719,341,East    9 Street,10003.0
Brooklyn,Chinese,22.666666666666668,Taste Of China,50000720,7824,20 Avenue,11214.0
Manhattan,American ,12.5,The Bistro (Courtyard By Marriot),50000722,307,West 37 Street,10018.0
Queens,Asian,17.333333333333332,Dado Fish Restaurant,50000725,149-20,41 Avenue,11355.0
Manhattan,American ,12.0,Bill'S Bar And Burger Downtown,50000726,85,West Street,10006.0
Brooklyn,Chinese,12.333333333333334,Laoma Ma La Tang,50000727,6301,8 Avenue,11220.0
Bronx,Mexican,10.5,Riky & Sepi Sport Cafe,50000728,2278,Arthur Avenue,10457.0
Manhattan,Pizza,17.333333333333332,East Broadway Pizza,50000732,181,East Broadway,10002.0
Manhattan,"Ice Cream, Gelato, Yogurt, Ices",8.0,Yogurt In Love,50000735,160,Pearl Street,10005.0
Manhattan,Japanese,16.0,Greenbay Sushi,50000736,1659,1 Avenue,10028.0
Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",14.5,D'Anna'S Deli & Pizzeria,50000738,169-08,Crocheron Avenue,11358.0
Bronx,Pakistani,16.333333333333332,Aman Restaurant,50000740,3594,Jerome Avenue,10467.0
Bronx,Spanish,29.0,Cemitas Puebla Restaurant,50000741,679,Allerton Avenue,10467.0
Manhattan,Bagels/Pretzels,8.75,New York Bagels & Deli,50000744,587,First Avenue,10016.0
Brooklyn,Caribbean,8.666666666666666,Brooklyn Belly,50000745,915,Cortelyou Road,11218.0
Queens,American ,12.5,Dutch Kills Centraal,50000749,38-40,29 Street,11101.0
Queens,Chinese,8.25,Xinxin Restaurant,50000750,42-87,Main Street,11355.0
Brooklyn,Chinese,12.0,New China Chinese Kitchen,50000753,1135,Myrtle Avenue,11206.0
Queens,Thai,17.0,New Pinang,50000755,111-10,Queens Boulevard,11375.0
Brooklyn,Vegetarian,13.0,Mason & Mug,50000756,708,Washington Avenue,11238.0
Brooklyn,American ,6.0,The Sampler,50000757,234,Starr Street,11237.0
Bronx,Chinese,13.0,Yang'S Good Taste,50000758,209,East  183 Street,10458.0
Manhattan,Café/Coffee/Tea,11.666666666666666,Barnes & Noble Cafe At Baruch,50000759,55,Lexington Avenue,10010.0
Manhattan,Café/Coffee/Tea,11.666666666666666,Why Not,50000762,14,Christopher Street,10014.0
Manhattan,Hamburgers,8.0,Bareburger,50000763,366,West   46 Street,10036.0
Queens,Mediterranean,11.333333333333334,Gyro World,50000766,19421,Northern Boulevard,11358.0
Manhattan,Middle Eastern,7.5,Parlay Cafe,50000767,1780,Amsterdam Avenue,10031.0
Queens,American ,16.666666666666668,"Buffalo Wild Wings,Peets Coofee &Tea, Panopolis Bakery & Cafe",50000768,,Jfk International Airport,11430.0
Manhattan,American ,12.333333333333334,Reservoir,50000772,70,University Place,10003.0
Manhattan,"Ice Cream, Gelato, Yogurt, Ices",10.0,Blythe Ann'S,50000773,516,East 6Th St.,10009.0
Queens,Korean,7.5,1962 Sogongdong Sontofu,50000775,147-34B,Northern Boulevard,11354.0
Bronx,Sandwiches/Salads/Mixed Buffet,10.5,Twin Donut Blimpie,50000776,196,East 161 Street,10451.0
Queens,Pizza,11.666666666666666,Pizza Boy I,50000777,74-04,37 Avenue,11372.0
Bronx,"Ice Cream, Gelato, Yogurt, Ices",4.5,Peachwave Frozen Yogurt,50000778,2125,Williamsbridge Road,10461.0
Manhattan,American ,15.25,Lenz'S,50000780,514,East   20 Street,10009.0
Queens,Café/Coffee/Tea,9.0,Cafe Con Amor,50000781,6416,Roosevelt Ave.,11377.0
Manhattan,Spanish,11.0,Solace Bar & Grill,50000782,3496,Broadway,10031.0
Manhattan,Café/Coffee/Tea,8.5,Presstea,50000785,167,7Th Ave S,10014.0
Brooklyn,Donuts,8.666666666666666,Dunkin Donuts,50000786,873,Flatbush Avenue,11226.0
Queens,Spanish,11.666666666666666,La Nueva Bakery,50000790,86-10,37 Avenue,11372.0
Staten Island,American ,8.5,Five Guys Burgers & Fries,50000791,2865,Richmond Avenue,10314.0
Manhattan,Italian,9.333333333333334,Risotteria Melotti,50000795,309,East    5 Street,10003.0
Bronx,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",16.5,El Nuevo Bohio Restaurant,50000796,1155,Webster Avenue,10456.0
Queens,Spanish,9.5,Claudio'S Cafe Ii,50000797,32-23,37 Avenue,11101.0
Brooklyn,Chinese,7.333333333333333,Lin'S Casa Chinese Restaurant,50000798,4617,5 Avenue,11220.0
Queens,Mexican,12.666666666666666,Giovanni'S Pizza & Mexican Restaurant,50000799,45-59,47 Street,11377.0
Bronx,American ,15.333333333333334,Tosca Cafe,50000800,4038,East Tremont Avenue,10465.0
Brooklyn,American ,8.5,Doris,50000801,1088,Fulton Street,11238.0
Brooklyn,Chinese,11.0,Just Desserts,50000802,7211,18 Avenue,11204.0
Manhattan,American ,6.5,Le Pain Quotidien,50000803,1592,1 Avenue,10028.0
Queens,Chinese,17.0,Taipei Hong,50000804,136-55,Roosevelt Avenue,11354.0
Brooklyn,"Ice Cream, Gelato, Yogurt, Ices",12.5,Red Mango,50000805,6604,18 Avenue,11204.0
Bronx,Japanese,6.333333333333333,New Nagoya Sushi,50000806,5786,Mosholu Avenue,10471.0
Bronx,Hotdogs,12.666666666666666,Nathans Famous,50000808,1255,East Gun Hill Road,10469.0
Queens,American ,10.5,Tower Diner,50000810,98-95,Queens Blvd,11374.0
Staten Island,Chinese,16.5,New Garden Restaurant,50000811,1755,Richmond Road,10306.0
Brooklyn,Vietnamese/Cambodian/Malaysia,11.0,Pho Tay Ho 86 Vietnamese Restaurant,50000814,2351,86 Street,11214.0
Staten Island,Chinese,11.333333333333334,Good Taste Restaurant,50000816,4215,Hylan Boulevard,10308.0
Brooklyn,American ,7.0,Poppy'S Catering & Events,50000817,243,Degraw Street,11231.0
